##############################
# Data for ETH_1
# CMD  ADDRESS      DATA
w      081c9081aac    9531ff00
w      081c9081ab0    9532ff00
w      081c9081ab4    9533ff00
w      081c9081ab8    9534ff00
w      081c9081abc    9535ff00
w      081c9081ac0    9536ff00
w      081c9081ac4    95377f00
w      081c9081ac8    9538ff00
w      081c9081acc    9539ff00
w      081c9081ad0    953aff00
w      081c9081ad4    953cff80
w      081c9081ad8    953dff00
w      081c9081adc    953eff00
w      081c9081ae0    953f0700
w      081c9081ae4    95403f00
w      081c9081ae8    9544ff00
w      081c9081aec    9545ff00
w      081c9081af0    9546ff00
w      081c9081af4    95470700
w      081c9081af8    9548ff00
w      081c9081afc    9549ff00
w      081c9081b00    954aff00
w      081c9081b04    954b0700
w      081c9081b08    954cff00
w      081c9081b0c    954dff00
w      081c9081b10    954eff00
w      081c9081b14    954f0700
w      081c9081b18    9550ff00
w      081c9081b1c    95510100
w      081c9081b20    9554ff00
w      081c9081b24    9555ff00
w      081c9081b28    9556ff00
w      081c9081b2c    9557ff00
w      081c9081b30    9558ff00
w      081c9081b34    9559ff00
w      081c9081b38    955aff00
w      081c9081b3c    955b7f00
w      081c9081b40    955cff00
w      081c9081b44    955dff00
w      081c9081b48    955eff00
w      081c9081b4c    9560ff80
w      081c9081b50    9561ff00
w      081c9081b54    9562ff00
w      081c9081b58    95630700
w      081c9081b5c    95643f00
w      081c9081b60    9568ff00
w      081c9081b64    9569ff00
w      081c9081b68    956aff00
w      081c9081b6c    956b0700
w      081c9081b70    956cff00
w      081c9081b74    956dff00
w      081c9081b78    956eff00
w      081c9081b7c    956f0700
w      081c9081b80    9570ff00
w      081c9081b84    9571ff00
w      081c9081b88    9572ff00
w      081c9081b8c    95730700
w      081c9081b90    9574ff00
w      081c9081b94    95750100
w      081c9081b98    9578ff00
w      081c9081b9c    9579ff00
w      081c9081ba0    957aff00
w      081c9081ba4    957bff00
w      081c9081ba8    957cff00
w      081c9081bac    957dff00
w      081c9081bb0    957eff00
w      081c9081bb4    957f7f00
w      081c9081bb8    9580ff00
w      081c9081bbc    9581ff00
w      081c9081bc0    9582ff00
w      081c9081bc4    9584ff80
w      081c9081bc8    9585ff00
w      081c9081bcc    9586ff00
w      081c9081bd0    95870700
w      081c9081bd4    95883f00
w      081c9081bd8    958cff00
w      081c9081bdc    958dff00
w      081c9081be0    958eff00
w      081c9081be4    958f0700
w      081c9081be8    9590ff00
w      081c9081bec    9591ff00
w      081c9081bf0    9592ff00
w      081c9081bf4    95930700
w      081c9081bf8    9594ff00
w      081c9081bfc    9595ff00
w      081c9081c00    9596ff00
w      081c9081c04    95970700
w      081c9081c08    9598ff00
w      081c9081c0c    95990100
w      081c9081c10    959cff00
w      081c9081c14    959dff00
w      081c9081c18    959eff00
w      081c9081c1c    959fff00
w      081c9081c20    95a0ff00
w      081c9081c24    95a1ff00
w      081c9081c28    95a2ff00
w      081c9081c2c    95a37f00
w      081c9081c30    95a4ff00
w      081c9081c34    95a5ff00
w      081c9081c38    95a6ff00
w      081c9081c3c    95a8ff80
w      081c9081c40    95a9ff00
w      081c9081c44    95aaff00
w      081c9081c48    95ab0700
w      081c9081c4c    95ac3f00
w      081c9081c50    95b0ff00
w      081c9081c54    95b1ff00
w      081c9081c58    95b2ff00
w      081c9081c5c    95b30700
w      081c9081c60    95b4ff00
w      081c9081c64    95b5ff00
w      081c9081c68    95b6ff00
w      081c9081c6c    95b70700
w      081c9081c70    95b8ff00
w      081c9081c74    95b9ff00
w      081c9081c78    95baff00
w      081c9081c7c    95bb0700
w      081c9081c80    95bcff00
w      081c9081c84    95bd0100
w      081c9081c88    95c0ff00
w      081c9081c8c    95c1ff00
w      081c9081c90    95c2ff00
w      081c9081c94    95c3ff00
w      081c9081c98    95c4ff00
w      081c9081c9c    95c5ff00
w      081c9081ca0    95c6ff00
w      081c9081ca4    95c77f00
w      081c9081ca8    95c8ff00
w      081c9081cac    95c9ff00
w      081c9081cb0    95caff00
w      081c9081cb4    95ccff80
w      081c9081cb8    95cdff00
w      081c9081cbc    95ceff00
w      081c9081cc0    95cf0700
w      081c9081cc4    95d03f00
w      081c9081cc8    95d4ff00
w      081c9081ccc    95d5ff00
w      081c9081cd0    95d6ff00
w      081c9081cd4    95d70700
w      081c9081cd8    95d8ff00
w      081c9081cdc    95d9ff00
w      081c9081ce0    95daff00
w      081c9081ce4    95db0700
w      081c9081ce8    95dcff00
w      081c9081cec    95ddff00
w      081c9081cf0    95deff00
w      081c9081cf4    95df0700
w      081c9081cf8    95e0ff00
w      081c9081cfc    95e10100
w      081c9081d00    95e4ff00
w      081c9081d04    95e5ff00
w      081c9081d08    95e6ff00
w      081c9081d0c    95e7ff00
w      081c9081d10    95e8ff00
w      081c9081d14    95e9ff00
w      081c9081d18    95eaff00
w      081c9081d1c    95eb7f00
w      081c9081d20    95ecff00
w      081c9081d24    95edff00
w      081c9081d28    95eeff00
w      081c9081d2c    95f0ff80
w      081c9081d30    95f1ff00
w      081c9081d34    95f2ff00
w      081c9081d38    95f30700
w      081c9081d3c    95f43f00
w      081c9081d40    95f8ff00
w      081c9081d44    95f9ff00
w      081c9081d48    95faff00
w      081c9081d4c    95fb0700
w      081c9081d50    95fcff00
w      081c9081d54    95fdff00
w      081c9081d58    95feff00
w      081c9081d5c    95ff0700
w      081c9081d60    9600ff00
w      081c9081d64    9601ff00
w      081c9081d68    9602ff00
w      081c9081d6c    96030700
w      081c9081d70    9604ff00
w      081c9081d74    96050100
w      081c9081d78    9608ff00
w      081c9081d7c    9609ff00
w      081c9081d80    960aff00
w      081c9081d84    960bff00
w      081c9081d88    960cff00
w      081c9081d8c    960dff00
w      081c9081d90    960eff00
w      081c9081d94    960f7f00
w      081c9081d98    9610ff00
w      081c9081d9c    9611ff00
w      081c9081da0    9612ff00
w      081c9081da4    9614ff80
w      081c9081da8    9615ff00
w      081c9081dac    9616ff00
w      081c9081db0    96170700
w      081c9081db4    96183f00
w      081c9081db8    961cff00
w      081c9081dbc    961dff00
w      081c9081dc0    961eff00
w      081c9081dc4    961f0700
w      081c9081dc8    91b42020
w      081c9081dcc    92707f00
w      081c9081dd0    926d0202
w      081c9081dd4    92812020
w      081c9081dd8    92812000
w      081c9081ddc    926d0200
w      081c9081de0    91b42000
w      081c9081de4    9281c040
w      081c9081de8    92806000
w      081c9081dec    92823f00
w      081c9081df0    92833f3f
w      081c9081df4    44000000
w      081c9081df8    96d4ff00
w      081c9081dfc    96d58f00
w      081c9081e00    96d61f00
w      081c9081e04    9200ff00
w      081c9081e08    92010700
w      081c9081e0c    44000000
w      081c9081e10    f000077e
w      081c9081e14    f0000682
w      081c9081e18    c0000000
w      081c9081e1c    e0000002
w      081c9081e20    10400000
w      081c9081e24    1018ffff
w      081c9081e28    1008ffff
w      081c9081e2c    104a0fff
w      081c9081e30    41d007c0
w      081c9081e34    10490fff
w      081c9081e38    41c807c0
w      081c9081e3c    10430800
w      081c9081e40    104b0fff
w      081c9081e44    40930797
w      081c9081e48    10430fff
w      081c9081e4c    408b0797
w      081c9081e50    10107fff
w      081c9081e54    1000ffff
w      081c9081e58    400007c0
w      081c9081e5c    10430000
w      081c9081e60    104bffff
w      081c9081e64    104a0800
w      081c9081e68    41d0079e
w      081c9081e6c    104a0fff
w      081c9081e70    36000082
w      081c9081e74    310000df
w      081c9081e78    10490800
w      081c9081e7c    41c807a3
w      081c9081e80    10490fff
w      081c9081e84    36000041
w      081c9081e88    310000df
w      081c9081e8c    200005d4
w      081c9081e90    200005f4
w      081c9081e94    200009d4
w      081c9081e98    105a8000
w      081c9081e9c    421007aa
w      081c9081ea0    200029e1
w      081c9081ea4    400007a7
w      081c9081ea8    e00000a9
w      081c9081eac    420807af
w      081c9081eb0    200005c1
w      081c9081eb4    320002df
w      081c9081eb8    400007ab
w      081c9081ebc    101affff
w      081c9081ec0    100affff
w      081c9081ec4    1019ffff
w      081c9081ec8    1009ffff
w      081c9081ecc    104b7fff
w      081c9081ed0    411107b7
w      081c9081ed4    36000091
w      081c9081ed8    32000207
w      081c9081edc    41d807bc
w      081c9081ee0    200001c1
w      081c9081ee4    200005e1
w      081c9081ee8    340002df
w      081c9081eec    400007b4
w      081c9081ef0    104b8000
w      081c9081ef4    41d807c0
w      081c9081ef8    10420000
w      081c9081efc    34000010
w      081c9081f00    44000000
w      081c9081f04    500702ec
w      081c9081f08    200001d6
w      081c9081f0c    200001f6
w      081c9081f10    1048fe00
w      081c9081f14    34000040
w      081c9081f18    34000008
w      081c9081f1c    1048ffff
w      081c9081f20    30000090
w      081c9081f24    44000000
w      081c9081f28    500702e8
w      081c9081f2c    200001c8
w      081c9081f30    200001f7
w      081c9081f34    1048ff00
w      081c9081f38    34000040
w      081c9081f3c    34000008
w      081c9081f40    1048ffff
w      081c9081f44    30000090
w      081c9081f48    44000000
w      081c9081f4c    500702ec
w      081c9081f50    200001cd
w      081c9081f54    200001f7
w      081c9081f58    1048ff00
w      081c9081f5c    34000040
w      081c9081f60    34000008
w      081c9081f64    1048ffff
w      081c9081f68    30000090
w      081c9081f6c    44000000
w      081c9081f70    e0000002
w      081c9081f74    10400000
w      081c9081f78    1018ffff
w      081c9081f7c    1008ffff
w      081c9081f80    101affff
w      081c9081f84    100affff
w      081c9081f88    41d0081d
w      081c9081f8c    1019ffff
w      081c9081f90    1009ffff
w      081c9081f94    41c8081d
w      081c9081f98    10538000
w      081c9081f9c    101bffff
w      081c9081fa0    100bffff
w      081c9081fa4    409307f0
w      081c9081fa8    1013ffff
w      081c9081fac    1003ffff
w      081c9081fb0    408b07f0
w      081c9081fb4    10107fff
w      081c9081fb8    1000ffff
w      081c9081fbc    4000081d
w      081c9081fc0    10430000
w      081c9081fc4    104bffff
w      081c9081fc8    105a8000
w      081c9081fcc    41d007f8
w      081c9081fd0    101affff
w      081c9081fd4    100affff
w      081c9081fd8    36000082
w      081c9081fdc    310000df
w      081c9081fe0    10598000
w      081c9081fe4    41c807fe
w      081c9081fe8    1019ffff
w      081c9081fec    1009ffff
w      081c9081ff0    36000041
w      081c9081ff4    310000df
w      081c9081ff8    101affff
w      081c9081ffc    100affff
w      081c9082000    1019ffff
w      081c9082004    1009ffff
w      081c9082008    4111081d
w      081c908200c    105a8000
w      081c9082010    42100807
w      081c9082014    200029e1
w      081c9082018    40000804
w      081c908201c    e00000a9
w      081c9082020    4208080c
w      081c9082024    200005c1
w      081c9082028    320002df
w      081c908202c    40000808
w      081c9082030    101affff
w      081c9082034    100affff
w      081c9082038    1019ffff
w      081c908203c    1009ffff
w      081c9082040    104b7fff
w      081c9082044    41110814
w      081c9082048    36000091
w      081c908204c    32000207
w      081c9082050    41d80819
w      081c9082054    200001c1
w      081c9082058    200005e1
w      081c908205c    340002df
w      081c9082060    40000811
w      081c9082064    104b8000
w      081c9082068    41d8081d
w      081c908206c    10420000
w      081c9082070    34000010
w      081c9082074    44000000
w      081c9082078    91b54040
w      081c908207c    931a8000
w      081c9082080    9322f000
w      081c9082084    93230300
w      081c9082088    91b54000
w      081c908208c    10420000
w      081c9082090    104affff
w      081c9082094    500702e4
w      081c9082098    200001dc
w      081c908209c    200001fc
w      081c90820a0    1048fff8
w      081c90820a4    34000040
w      081c90820a8    34000008
w      081c90820ac    1048ffff
w      081c90820b0    30000090
w      081c90820b4    500702e4
w      081c90820b8    200001d3
w      081c90820bc    200001fb
w      081c90820c0    1048fff0
w      081c90820c4    34000040
w      081c90820c8    34000008
w      081c90820cc    1048ffff
w      081c90820d0    30000090
w      081c90820d4    10400000
w      081c90820d8    1048ffff
w      081c90820dc    34000082
w      081c90820e0    500702e0
w      081c90820e4    200001dc
w      081c90820e8    200001fc
w      081c90820ec    1048fff8
w      081c90820f0    34000040
w      081c90820f4    34000008
w      081c90820f8    1048ffff
w      081c90820fc    30000090
w      081c9082100    500702e0
w      081c9082104    200001d4
w      081c9082108    200001fc
w      081c908210c    1048fff8
w      081c9082110    34000040
w      081c9082114    34000008
w      081c9082118    1048ffff
w      081c908211c    30000090
w      081c9082120    500702e8
w      081c9082124    200001c8
w      081c9082128    200001f7
w      081c908212c    1048ff00
w      081c9082130    34000040
w      081c9082134    34000008
w      081c9082138    1048ffff
w      081c908213c    30000090
w      081c9082140    500702ec
w      081c9082144    200001cd
w      081c9082148    200001f7
w      081c908214c    1048ff00
w      081c9082150    34000040
w      081c9082154    34000008
w      081c9082158    1048ffff
w      081c908215c    30000090
w      081c9082160    104affff
w      081c9082164    614706b4
w      081c9082168    10420000
w      081c908216c    104affff
w      081c9082170    500702e0
w      081c9082174    200001d4
w      081c9082178    200001fc
w      081c908217c    1048fff8
w      081c9082180    34000040
w      081c9082184    34000008
w      081c9082188    1048ffff
w      081c908218c    30000090
w      081c9082190    500702e4
w      081c9082194    200001dc
w      081c9082198    200001fc
w      081c908219c    1048fff8
w      081c90821a0    34000040
w      081c90821a4    34000008
w      081c90821a8    1048ffff
w      081c90821ac    30000090
w      081c90821b0    500702ec
w      081c90821b4    200001cd
w      081c90821b8    200001f7
w      081c90821bc    1048ff00
